frame,timestamp_iso,time_hms,raw_ax_g,raw_ay_g,raw_az_g,raw_gx_dps,raw_gy_dps,raw_gz_dps,raw_roll_deg,raw_pitch_deg,raw_yaw_deg,accel_lat_g,accel_lon_g,accel_vert_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,pitch_deg,roll_deg,yaw_deg,mag_x,mag_y,mag_z,temp_c
1488,2026-03-06T18:46:06.275000,18:46:06.275,0.37803,1.52646,-8.85732,8.728,-7.0801,-0.7935,168.1,-6.0,58.0,0.37803,-1.52646,8.85732,8.728,7.0801,-0.7935,-348.1,-6.0,58.0,-2560,2668,18530,29.29
1489,2026-03-06T18:46:06.375000,18:46:06.375,1.21543,1.80879,-9.94355,-3.54,-3.1738,-0.3052,167.9,-5.4,57.9,1.21543,-1.80879,9.94355,-3.54,3.1738,-0.3052,-347.9,-5.4,57.9,-2388,2816,18597,29.16
1490,2026-03-06T18:46:06.475000,18:46:06.475,1.21064,2.53613,-9.42676,24.1089,-12.207,3.1738,167.5,-4.8,57.5,1.21064,-2.53613,9.42676,24.1089,12.207,3.1738,-347.5,-4.8,57.5,-2260,2621,18582,29.16
1491,2026-03-06T18:46:06.574000,18:46:06.574,0.56465,1.97148,-10.14453,-5.4932,6.6528,3.2349,168.2,-4.3,57.4,0.56465,-1.97148,10.14453,-5.4932,-6.6528,3.2349,-348.2,-4.3,57.4,-1979,2807,18592,29.16
1492,2026-03-06T18:46:06.674000,18:46:06.674,0.40674,1.18672,-10.77617,14.7705,2.1362,1.9531,170.1,-4.1,57.1,0.40674,-1.18672,10.77617,14.7705,-2.1362,1.9531,-350.1,-4.1,57.1,-1913,3173,18560,29.16
1493,2026-03-06T18:46:06.774000,18:46:06.774,1.46426,1.04795,-10.71396,52.2461,75.3784,5.8594,172.6,-8.5,57.3,1.46426,-1.04795,10.71396,52.2461,-75.3784,5.8594,-352.6,-8.5,57.3,-2541,3752,18486,29.16
1494,2026-03-06T18:46:06.874000,18:46:06.874,2.10068,0.62207,-8.66592,4.3945,28.1372,14.7095,174.9,-13.9,56.8,2.10068,-0.62207,8.66592,4.3945,-28.1372,14.7095,-354.9,-13.9,56.8,-4625,4767,18002,29.1
1495,2026-03-06T18:46:06.974000,18:46:06.974,2.40693,0.52637,-8.51758,-12.0239,-54.4434,14.5264,175.3,-11.7,54.5,2.40693,-0.52637,8.51758,-12.0239,54.4434,14.5264,-355.3,-11.7,54.5,-5331,5170,17747,29.35
1496,2026-03-06T18:46:07.074000,18:46:07.074,1.44033,0.65557,-8.93389,11.8408,-17.8223,-1.8311,175.6,-8.7,53.8,1.44033,-0.65557,8.93389,11.8408,17.8223,-1.8311,-355.6,-8.7,53.8,-4458,5162,17889,29.16
1497,2026-03-06T18:46:07.174000,18:46:07.174,1.37334,0.83262,-9.2832,25.6958,-20.2026,-11.7188,176.9,-6.6,54.5,1.37334,-0.83262,9.2832,25.6958,20.2026,-11.7188,-356.9,-6.6,54.5,-3824,5364,17944,29.29
1498,2026-03-06T18:46:07.273000,18:46:07.273,1.1293,0.25361,-10.00098,17.2119,-26.7944,-2.8076,179.4,-4.6,55.2,1.1293,-0.25361,10.00098,17.2119,26.7944,-2.8076,-359.4,-4.6,55.2,-3241,6010,17940,29.1
1499,2026-03-06T18:46:07.373000,18:46:07.373,0.62207,-0.43066,-9.93877,44.4336,-10.6201,-5.9204,-177.8,-3.8,55.5,0.62207,0.43066,9.93877,44.4336,10.6201,-5.9204,-2.2,-3.8,55.5,-2782,6696,17842,29.29
1500,2026-03-06T18:46:07.473000,18:46:07.473,0.31104,-0.65557,-9.66123,26.5503,-11.9019,0.7935,-174.2,-3.0,55.8,0.31104,0.65557,9.66123,26.5503,11.9019,0.7935,-5.8,-3.0,55.8,-2504,8007,17584,29.29
1501,2026-03-06T18:46:07.573000,18:46:07.573,0.33496,-1.76572,-10.17324,1.4648,-6.4087,5.5542,-173.6,-1.6,55.2,0.33496,1.76572,10.17324,1.4648,6.4087,5.5542,-6.4,-1.6,55.2,-2077,8784,17392,29.22
1502,2026-03-06T18:46:07.673000,18:46:07.673,0.39238,-1.10059,-9.42676,-15.3809,2.0752,2.3193,-172.9,-1.8,55.1,0.39238,1.10059,9.42676,-15.3809,-2.0752,2.3193,-7.1,-1.8,55.1,-1893,9041,17297,29.29
1503,2026-03-06T18:46:07.773000,18:46:07.773,0.2249,-1.01445,-9.52246,-11.7798,1.3428,4.3335,-175.4,-1.8,54.5,0.2249,1.01445,9.52246,-11.7798,-1.3428,4.3335,-4.6,-1.8,54.5,-1833,8674,17422,29.16
1504,2026-03-06T18:46:07.872000,18:46:07.872,-0.06699,-0.71777,-10.39336,-27.4658,-6.5918,4.3335,-177.9,-1.9,54.2,-0.06699,0.71777,10.39336,-27.4658,6.5918,4.3335,-2.1,-1.9,54.2,-1830,7907,17658,29.16
1505,2026-03-06T18:46:07.972000,18:46:07.972,0.79912,-1.21543,-9.9627,-24.9634,16.6626,2.3193,179.5,-2.7,53.5,0.79912,1.21543,9.9627,-24.9634,-16.6626,2.3193,-359.5,-2.7,53.5,-1832,6964,17861,29.16
1506,2026-03-06T18:46:08.072000,18:46:08.072,0.76084,-0.12441,-9.41719,-0.9155,2.2583,-2.7466,179.1,-3.5,54.0,0.76084,0.12441,9.41719,-0.9155,-2.2583,-2.7466,-359.1,-3.5,54.0,-2125,6452,17972,29.35
1507,2026-03-06T18:46:08.172000,18:46:08.172,0.93311,-0.10527,-10.37422,-5.0659,14.7705,-1.3428,179.5,-3.4,54.4,0.93311,0.10527,10.37422,-5.0659,-14.7705,-1.3428,-359.5,-3.4,54.4,-2244,6454,17932,29.16
1508,2026-03-06T18:46:08.272000,18:46:08.272,0.75127,0.38281,-9.99141,3.1738,2.8076,-7.2021,-180.0,-4.6,55.1,0.75127,-0.38281,9.99141,3.1738,-2.8076,-7.2021,-0.0,-4.6,55.1,-2554,6529,17876,29.1
1509,2026-03-06T18:46:08.372000,18:46:08.372,1.11973,0.11006,-9.55117,-12.5122,5.4321,-2.7466,179.3,-4.9,55.3,1.11973,-0.11006,9.55117,-12.5122,-5.4321,-2.7466,-359.3,-4.9,55.3,-2707,6489,17849,29.22
1510,2026-03-06T18:46:08.472000,18:46:08.472,0.85654,-0.22969,-9.95791,-20.3857,-4.6387,3.418,177.0,-4.3,55.1,0.85654,0.22969,9.95791,-20.3857,4.6387,3.418,-357.0,-4.3,55.1,-2696,6013,17954,29.22
1511,2026-03-06T18:46:08.571000,18:46:08.571,0.31582,1.05273,-8.86689,-54.8706,-8.1177,4.7607,174.7,-4.4,54.9,0.31582,-1.05273,8.86689,-54.8706,8.1177,4.7607,-354.7,-4.4,54.9,-2622,5395,18079,29.22
1512,2026-03-06T18:46:08.671000,18:46:08.671,0.62207,1.36855,-10.56084,-14.1602,-5.249,-4.3335,170.5,-2.7,54.7,0.62207,-1.36855,10.56084,-14.1602,5.249,-4.3335,-350.5,-2.7,54.7,-2235,4071,18288,29.16
1513,2026-03-06T18:46:08.771000,18:46:08.771,0.76562,1.57432,-10.13496,-21.1182,0.2441,5.4932,168.8,-2.3,54.9,0.76562,-1.57432,10.13496,-21.1182,-0.2441,5.4932,-348.8,-2.3,54.9,-1930,3283,18296,29.16
1514,2026-03-06T18:46:08.871000,18:46:08.871,0.75127,2.11025,-9.72822,-11.7188,4.5166,1.4648,167.9,-2.8,54.7,0.75127,-2.11025,9.72822,-11.7188,-4.5166,1.4648,-347.9,-2.8,54.7,-1919,2769,18253,29.29
1515,2026-03-06T18:46:08.971000,18:46:08.971,0.47373,1.81357,-9.42676,-3.0518,0.3662,-2.0142,167.0,-3.5,54.5,0.47373,-1.81357,9.42676,-3.0518,-0.3662,-2.0142,-347.0,-3.5,54.5,-2059,2440,18260,29.22
1516,2026-03-06T18:46:09.070000,18:46:09.070,0.73213,2.91416,-9.59902,-3.0518,-0.4883,-2.1362,166.7,-3.2,55.1,0.73213,-2.91416,9.59902,-3.0518,0.4883,-2.1362,-346.7,-3.2,55.1,-2105,2246,18196,29.22
1517,2026-03-06T18:47:29.246000,18:47:29.246,1.36377,1.97148,-9.8957,-15.4419,-5.4321,-9.0942,167.2,-8.3,7.4,1.36377,-1.97148,9.8957,-15.4419,5.4321,-9.0942,-347.2,-8.3,7.4,-3168,3836,18978,30.61
1518,2026-03-06T18:47:29.346000,18:47:29.346,1.55518,1.69873,-9.43633,-7.5073,-12.207,-3.6621,166.7,-7.9,7.8,1.55518,-1.69873,9.43633,-7.5073,12.207,-3.6621,-346.7,-7.9,7.8,-2963,3540,18846,30.61
1519,2026-03-06T18:47:29.446000,18:47:29.446,1.40684,1.63174,-9.30234,2.6245,3.54,-1.0376,166.7,-7.6,8.2,1.40684,-1.63174,9.30234,2.6245,-3.54,-1.0376,-346.7,-7.6,8.2,-2776,3356,18740,30.67
1520,2026-03-06T18:47:29.545000,18:47:29.545,0.95703,1.80879,-9.91963,-3.6621,-16.9067,-5.4321,166.7,-7.2,8.5,0.95703,-1.80879,9.91963,-3.6621,16.9067,-5.4321,-346.7,-7.2,8.5,-2710,3372,18741,30.67
1521,2026-03-06T18:47:29.645000,18:47:29.645,1.41641,2.29688,-9.50811,7.2021,-11.4746,-0.1221,166.4,-5.3,8.8,1.41641,-2.29688,9.50811,7.2021,11.4746,-0.1221,-346.4,-5.3,8.8,-2252,3213,18735,30.74
1522,2026-03-06T18:47:29.745000,18:47:29.745,0.79434,1.89014,-9.71865,-3.54,-1.2207,-1.5259,167.2,-4.7,8.9,0.79434,-1.89014,9.71865,-3.54,1.2207,-1.5259,-347.2,-4.7,8.9,-1873,3394,18773,30.48
1523,2026-03-06T18:47:29.845000,18:47:29.845,1.01924,2.02891,-9.98662,-14.7095,3.2349,-2.3193,166.8,-5.5,9.2,1.01924,-2.02891,9.98662,-14.7095,-3.2349,-2.3193,-346.8,-5.5,9.2,-1883,3396,18737,30.61
1524,2026-03-06T18:47:29.945000,18:47:29.945,1.12451,1.98105,-10.04404,-6.2256,-1.6479,-3.6011,166.2,-5.2,9.4,1.12451,-1.98105,10.04404,-6.2256,1.6479,-3.6011,-346.2,-5.2,9.4,-1879,3174,18732,30.61
1525,2026-03-06T18:47:30.045000,18:47:30.045,1.82314,2.80889,-10.23066,-11.5356,12.6343,-7.5073,164.4,-5.6,10.9,1.82314,-2.80889,10.23066,-11.5356,-12.6343,-7.5073,-344.4,-5.6,10.9,-1907,2869,18741,30.8
1526,2026-03-06T18:47:30.145000,18:47:30.145,1.07188,2.39736,-9.68037,4.6997,2.6245,2.5635,164.1,-4.7,11.3,1.07188,-2.39736,9.68037,4.6997,-2.6245,2.5635,-344.1,-4.7,11.3,-1864,2522,18763,30.55
1527,2026-03-06T18:47:30.244000,18:47:30.244,1.08623,2.35908,-9.87656,4.6387,34.3628,5.3711,165.0,-6.7,11.3,1.08623,-2.35908,9.87656,4.6387,-34.3628,5.3711,-345.0,-6.7,11.3,-2003,2650,18764,30.48
1528,2026-03-06T18:47:30.344000,18:47:30.344,1.3542,2.55527,-8.81904,-10.9863,2.6855,-8.1177,164.4,-7.9,12.2,1.3542,-2.55527,8.81904,-10.9863,-2.6855,-8.1177,-344.4,-7.9,12.2,-2621,2715,18720,30.67
1529,2026-03-06T18:47:30.444000,18:47:30.444,1.82314,2.68447,-9.77607,-2.5635,0.061,-3.479,163.8,-8.0,13.0,1.82314,-2.68447,9.77607,-2.5635,-0.061,-3.479,-343.8,-8.0,13.0,-2774,2473,18694,30.61
1530,2026-03-06T18:47:30.544000,18:47:30.544,1.46904,2.79453,-9.50811,-1.8921,1.4038,-2.4414,164.0,-7.9,13.2,1.46904,-2.79453,9.50811,-1.8921,-1.4038,-2.4414,-344.0,-7.9,13.2,-2792,2434,18717,30.55
1531,2026-03-06T18:47:30.644000,18:47:30.644,1.33984,2.54092,-8.9626,2.5635,-9.7656,0.4883,163.5,-7.8,13.0,1.33984,-2.54092,8.9626,2.5635,9.7656,0.4883,-343.5,-7.8,13.0,-2816,2335,18708,30.67
1532,2026-03-06T18:47:30.744000,18:47:30.744,1.22979,2.72275,-9.50332,2.1973,-6.897,-0.3662,163.7,-7.4,12.9,1.22979,-2.72275,9.50332,2.1973,6.897,-0.3662,-343.7,-7.4,12.9,-2652,2346,18737,30.61
1533,2026-03-06T18:47:30.843000,18:47:30.843,1.2585,2.64619,-9.12529,-5.4321,5.188,-1.6479,163.5,-7.1,13.1,1.2585,-2.64619,9.12529,-5.4321,-5.188,-1.6479,-343.5,-7.1,13.1,-2499,2361,18701,30.74
1534,2026-03-06T18:47:30.943000,18:47:30.943,1.40205,2.87109,-9.56074,-2.9907,1.8311,-0.9766,163.2,-7.5,13.3,1.40205,-2.87109,9.56074,-2.9907,-1.8311,-0.9766,-343.2,-7.5,13.3,-2520,2267,18685,30.74
1535,2026-03-06T18:47:31.043000,18:47:31.043,1.02402,2.67012,-9.10137,-3.418,-7.6904,-0.6104,162.9,-6.8,13.4,1.02402,-2.67012,9.10137,-3.418,7.6904,-0.6104,-342.9,-6.8,13.4,-2480,2171,18665,30.67
1536,2026-03-06T18:47:31.143000,18:47:31.143,1.46904,2.73711,-9.41719,-3.0518,9.9487,0.7324,162.6,-7.2,13.5,1.46904,-2.73711,9.41719,-3.0518,-9.9487,0.7324,-342.6,-7.2,13.5,-2388,2042,18659,30.67
1537,2026-03-06T18:47:31.243000,18:47:31.243,1.09102,2.95723,-9.64688,0.4883,4.5776,-1.4648,162.4,-7.8,13.8,1.09102,-2.95723,9.64688,0.4883,-4.5776,-1.4648,-342.4,-7.8,13.8,-2556,2002,18639,30.61
1538,2026-03-06T18:47:31.343000,18:47:31.343,1.47861,2.72754,-9.49854,-2.6855,6.8359,4.9438,162.5,-7.8,13.8,1.47861,-2.72754,9.49854,-2.6855,-6.8359,4.9438,-342.5,-7.8,13.8,-2618,2037,18639,30.74
1539,2026-03-06T18:47:31.443000,18:47:31.443,1.64609,2.85195,-9.39805,-4.1504,-2.5635,0.6714,162.2,-8.2,13.8,1.64609,-2.85195,9.39805,-4.1504,2.5635,0.6714,-342.2,-8.2,13.8,-2711,1997,18578,30.8
1540,2026-03-06T18:47:31.542000,18:47:31.542,1.225,2.91895,-9.35498,-5.5542,-3.1738,-1.709,162.0,-8.0,13.9,1.225,-2.91895,9.35498,-5.5542,3.1738,-1.709,-342.0,-8.0,13.9,-2699,1937,18592,30.8
1541,2026-03-06T18:47:31.642000,18:47:31.642,1.68916,2.92852,-9.46025,-3.6011,0.1221,0.7324,161.7,-8.1,13.9,1.68916,-2.92852,9.46025,-3.6011,-0.1221,0.7324,-341.7,-8.1,13.9,-2695,1862,18568,30.67
1542,2026-03-06T18:47:31.742000,18:47:31.742,1.32549,2.93809,-9.58467,1.6479,-3.8452,-0.4883,161.7,-8.0,13.9,1.32549,-2.93809,9.58467,1.6479,3.8452,-0.4883,-341.7,-8.0,13.9,-2704,1851,18607,30.67
1543,2026-03-06T18:47:31.842000,18:47:31.842,1.37334,2.82803,-9.54639,0.3052,0.1831,1.1597,161.8,-7.7,13.8,1.37334,-2.82803,9.54639,0.3052,-0.1831,1.1597,-341.8,-7.7,13.8,-2635,1867,18593,30.67
1544,2026-03-06T18:47:31.942000,18:47:31.942,1.40684,2.8998,-9.60859,0.7935,-4.3335,-0.061,161.8,-7.6,13.8,1.40684,-2.8998,9.60859,0.7935,4.3335,-0.061,-341.8,-7.6,13.8,-2583,1888,18611,30.93
1545,2026-03-06T18:47:32.042000,18:47:32.042,1.14844,2.84238,-9.40283,-1.2817,-3.3569,0.4883,162.0,-7.4,13.7,1.14844,-2.84238,9.40283,-1.2817,3.3569,0.4883,-342.0,-7.4,13.7,-2529,1949,18600,30.67
1546,2026-03-06T18:47:32.141000,18:47:32.141,1.55518,2.86152,-9.3502,-3.1738,-0.4272,0.3662,161.8,-7.3,13.6,1.55518,-2.86152,9.3502,-3.1738,0.4272,0.3662,-341.8,-7.3,13.6,-2504,1938,18593,30.67
1547,2026-03-06T18:47:32.241000,18:47:32.241,1.07188,2.82803,-9.56553,3.6011,-5.6763,0.2441,162.0,-7.3,13.5,1.07188,-2.82803,9.56553,3.6011,5.6763,0.2441,-342.0,-7.3,13.5,-2514,1969,18596,30.55
1548,2026-03-06T18:47:32.341000,18:47:32.341,1.13887,2.81846,-9.32148,-3.1738,3.6621,1.709,162.0,-6.9,13.5,1.13887,-2.81846,9.32148,-3.1738,-3.6621,1.709,-342.0,-6.9,13.5,-2416,2013,18616,30.67
1549,2026-03-06T18:47:32.441000,18:47:32.441,1.3542,2.77539,-9.221,-1.9531,-1.8921,-0.1831,161.9,-7.1,13.5,1.3542,-2.77539,9.221,-1.9531,1.8921,-0.1831,-341.9,-7.1,13.5,-2447,1976,18626,30.61
1550,2026-03-06T18:47:32.541000,18:47:32.541,0.99053,2.79453,-9.46025,0.3662,-4.5166,-0.4272,162.0,-6.9,13.4,0.99053,-2.79453,9.46025,0.3662,4.5166,-0.4272,-342.0,-6.9,13.4,-2470,2002,18658,30.67
1551,2026-03-06T18:47:32.641000,18:47:32.641,1.25371,2.78975,-9.32627,-0.9766,-3.2959,-0.2441,162.0,-6.8,13.4,1.25371,-2.78975,9.32627,-0.9766,3.2959,-0.2441,-342.0,-6.8,13.4,-2442,1976,18649,30.61
1552,2026-03-06T18:47:32.740000,18:47:32.740,1.15322,2.9333,-9.15879,0.8545,-5.0049,1.0376,161.9,-6.7,13.3,1.15322,-2.9333,9.15879,0.8545,5.0049,1.0376,-341.9,-6.7,13.3,-2424,1955,18639,30.8
1553,2026-03-06T18:47:32.840000,18:47:32.840,1.18193,2.99072,-9.14922,-4.2114,-1.5869,1.2817,161.9,-6.3,13.1,1.18193,-2.99072,9.14922,-4.2114,1.5869,1.2817,-341.9,-6.3,13.1,-2330,1937,18628,30.8
1554,2026-03-06T18:47:32.940000,18:47:32.940,1.06709,3.00508,-8.95781,-3.1738,-0.1221,0.3662,161.7,-6.0,13.0,1.06709,-3.00508,8.95781,-3.1738,0.1221,0.3662,-341.7,-6.0,13.0,-2258,1876,18649,30.8
1555,2026-03-06T18:47:33.040000,18:47:33.040,0.80869,3.22041,-9.42676,-1.1597,-5.6763,1.2207,161.6,-5.7,12.9,0.80869,-3.22041,9.42676,-1.1597,5.6763,1.2207,-341.6,-5.7,12.9,-2201,1849,18635,30.74
1556,2026-03-06T18:47:33.140000,18:47:33.140,0.89961,3.17256,-9.29756,2.6245,-2.0752,0.4883,161.5,-5.4,12.7,0.89961,-3.17256,9.29756,2.6245,2.0752,0.4883,-341.5,-5.4,12.7,-2086,1786,18645,30.67
1557,2026-03-06T18:47:33.240000,18:47:33.240,1.02881,3.22998,-9.37412,2.8076,-6.7139,1.5259,161.7,-5.0,12.6,1.02881,-3.22998,9.37412,2.8076,6.7139,1.5259,-341.7,-5.0,12.6,-2010,1832,18689,30.67
1558,2026-03-06T18:47:33.340000,18:47:33.340,0.67949,3.2252,-9.16836,3.1128,-28.8086,9.5215,162.0,-3.8,11.4,0.67949,-3.2252,9.16836,3.1128,28.8086,9.5215,-342.0,-3.8,11.4,-1804,1951,18671,30.55
1559,2026-03-06T18:47:33.440000,18:47:33.440,0.42109,2.91895,-9.11572,3.418,-3.1128,3.7842,162.7,-3.1,10.4,0.42109,-2.91895,9.11572,3.418,3.1128,3.7842,-342.7,-3.1,10.4,-1328,2090,18706,30.74
1560,2026-03-06T18:47:33.539000,18:47:33.539,0.40674,2.90459,-9.20186,6.2866,-9.9487,3.1738,163.1,-2.8,9.9,0.40674,-2.90459,9.20186,6.2866,9.9487,3.1738,-343.1,-2.8,9.9,-1210,2282,18705,30.74
1561,2026-03-06T18:47:33.639000,18:47:33.639,0.46895,2.92852,-9.59424,-3.479,-5.127,8.8501,163.2,-2.2,9.4,0.46895,-2.92852,9.59424,-3.479,5.127,8.8501,-343.2,-2.2,9.4,-1002,2433,18700,30.74
1562,2026-03-06T18:47:33.739000,18:47:33.739,0.06699,2.80889,-8.78555,7.2632,-9.0332,13.9771,163.9,-1.8,8.1,0.06699,-2.80889,8.78555,7.2632,9.0332,13.9771,-343.9,-1.8,8.1,-828,2542,18719,30.8
1563,2026-03-06T18:47:33.839000,18:47:33.839,0.38281,2.84238,-9.57988,2.8076,-10.6812,2.4414,164.3,-1.4,7.7,0.38281,-2.84238,9.57988,2.8076,10.6812,2.4414,-344.3,-1.4,7.7,-652,2737,18738,30.67
1564,2026-03-06T18:47:33.939000,18:47:33.939,0.22969,2.79932,-9.221,-2.1973,8.3008,-0.4272,164.2,-1.2,7.5,0.22969,-2.79932,9.221,-2.1973,-8.3008,-0.4272,-344.2,-1.2,7.5,-488,2802,18717,30.74
1565,2026-03-06T18:47:34.038000,18:47:34.038,0.3541,2.60791,-9.86221,-2.9297,4.6997,-1.0986,163.9,-1.9,7.8,0.3541,-2.60791,9.86221,-2.9297,-4.6997,-1.0986,-343.9,-1.9,7.8,-644,2810,18724,30.8
1566,2026-03-06T18:47:34.139000,18:47:34.139,0.68428,2.95723,-9.35977,-9.0332,11.3525,-1.2817,162.8,-2.9,8.2,0.68428,-2.95723,9.35977,-9.0332,-11.3525,-1.2817,-342.8,-2.9,8.2,-877,2596,18685,30.8
1567,2026-03-06T18:47:34.239000,18:47:34.239,1.02402,2.88545,-8.96738,-1.5869,-3.0518,4.6387,162.3,-3.2,8.0,1.02402,-2.88545,8.96738,-1.5869,3.0518,4.6387,-342.3,-3.2,8.0,-1123,2352,18661,30.74
1568,2026-03-06T18:47:34.338000,18:47:34.338,0.81348,2.8041,-9.37412,-5.7373,6.3477,0.6714,162.4,-3.5,8.0,0.81348,-2.8041,9.37412,-5.7373,-6.3477,0.6714,-342.4,-3.5,8.0,-1110,2290,18691,30.74
1569,2026-03-06T18:47:34.438000,18:47:34.438,0.90918,2.92373,-9.32148,-1.2817,-0.6104,-1.3428,162.1,-3.8,8.1,0.90918,-2.92373,9.32148,-1.2817,0.6104,-1.3428,-342.1,-3.8,8.1,-1264,2168,18677,30.61
1570,2026-03-06T18:47:34.538000,18:47:34.538,0.80869,3.0625,-9.53203,-2.4414,4.3335,0.4883,161.9,-4.2,8.3,0.80869,-3.0625,9.53203,-2.4414,-4.3335,0.4883,-341.9,-4.2,8.3,-1329,2137,18694,30.74
1571,2026-03-06T18:47:34.638000,18:47:34.638,0.76084,3.04336,-9.0583,-6.5308,0.5493,-1.2817,161.4,-4.3,8.5,0.76084,-3.04336,9.0583,-6.5308,-0.5493,-1.2817,-341.4,-4.3,8.5,-1430,2047,18640,30.8
1572,2026-03-06T18:47:34.738000,18:47:34.738,0.90439,3.00029,-8.94346,-7.7515,11.4746,-0.6104,160.9,-4.7,8.6,0.90439,-3.00029,8.94346,-7.7515,-11.4746,-0.6104,-340.9,-4.7,8.6,-1478,1896,18629,30.74
1573,2026-03-06T18:47:34.838000,18:47:34.838,0.61729,3.01943,-9.28799,-1.6479,1.1597,-0.5493,160.9,-5.1,8.8,0.61729,-3.01943,9.28799,-1.6479,-1.1597,-0.5493,-340.9,-5.1,8.8,-1593,1840,18623,30.74
1574,2026-03-06T18:47:34.937000,18:47:34.937,1.42598,3.34004,-9.34063,-0.7324,0.6104,1.2207,160.5,-5.6,8.9,1.42598,-3.34004,9.34063,-0.7324,-0.6104,1.2207,-340.5,-5.6,8.9,-1732,1691,18533,30.8
1575,2026-03-06T18:47:35.037000,18:47:35.037,1.20107,3.20605,-9.45547,7.7515,-3.2349,1.1597,160.8,-5.5,8.7,1.20107,-3.20605,9.45547,7.7515,3.2349,1.1597,-340.8,-5.5,8.7,-1757,1657,18532,30.8
1576,2026-03-06T18:47:35.138000,18:47:35.138,0.69385,2.96201,-9.08223,-7.8735,6.5308,2.7466,161.2,-5.0,8.5,0.69385,-2.96201,9.08223,-7.8735,-6.5308,2.7466,-341.2,-5.0,8.5,-1553,1846,18540,30.74
1577,2026-03-06T18:47:35.238000,18:47:35.238,1.43555,3.20605,-9.31191,-3.3569,4.2725,3.8452,160.9,-5.5,8.1,1.43555,-3.20605,9.31191,-3.3569,-4.2725,3.8452,-340.9,-5.5,8.1,-1544,1774,18495,30.8
1578,2026-03-06T18:47:35.338000,18:47:35.338,1.01924,3.23477,-9.20186,9.5825,3.2959,0.3052,161.1,-5.6,8.1,1.01924,-3.23477,9.20186,9.5825,-3.2959,0.3052,-341.1,-5.6,8.1,-1553,1726,18507,30.74
1579,2026-03-06T18:47:35.438000,18:47:35.438,0.29189,2.47871,-9.4459,-10.5591,4.2114,-2.6245,161.6,-4.5,8.0,0.29189,-2.47871,9.4459,-10.5591,-4.2114,-2.6245,-341.6,-4.5,8.0,-1378,1943,18524,30.74
1580,2026-03-06T18:47:35.537000,18:47:35.537,2.03369,3.50273,-9.33584,0.1831,-5.0659,-0.9155,160.3,-6.0,8.5,2.03369,-3.50273,9.33584,0.1831,5.0659,-0.9155,-340.3,-6.0,8.5,-1514,1710,18546,30.74
1581,2026-03-06T18:47:35.637000,18:47:35.637,0.98096,3.17734,-9.12051,-2.9297,3.2959,-0.7935,160.4,-6.0,8.6,0.98096,-3.17734,9.12051,-2.9297,-3.2959,-0.7935,-340.4,-6.0,8.6,-1602,1635,18521,30.74
1582,2026-03-06T18:47:35.737000,18:47:35.737,1.10059,3.25869,-8.86211,3.1738,0.061,1.77,160.3,-6.3,8.6,1.10059,-3.25869,8.86211,3.1738,-0.061,1.77,-340.3,-6.3,8.6,-1710,1549,18494,30.74
1583,2026-03-06T18:47:35.837000,18:47:35.837,1.01924,3.0625,-9.00566,1.1597,-0.4883,1.5869,160.4,-6.2,8.6,1.01924,-3.0625,9.00566,1.1597,0.4883,1.5869,-340.4,-6.2,8.6,-1734,1582,18513,30.67
1584,2026-03-06T18:47:35.937000,18:47:35.937,1.14844,2.93809,-9.83828,-0.2441,-1.5259,2.6855,160.8,-6.2,8.2,1.14844,-2.93809,9.83828,-0.2441,1.5259,2.6855,-340.8,-6.2,8.2,-1747,1606,18499,30.74
1585,2026-03-06T18:47:36.037000,18:47:36.037,0.86133,2.89023,-9.81914,-7.0801,2.3193,-3.7231,160.7,-6.3,8.0,0.86133,-2.89023,9.81914,-7.0801,-2.3193,-3.7231,-340.7,-6.3,8.0,-1761,1667,18539,30.74
1586,2026-03-06T18:47:36.136000,18:47:36.136,1.17236,3.13428,-8.62764,-2.3804,-5.0049,2.1362,160.2,-6.4,8.1,1.17236,-3.13428,8.62764,-2.3804,5.0049,2.1362,-340.2,-6.4,8.1,-1796,1591,18534,30.8
1587,2026-03-06T18:47:36.236000,18:47:36.236,1.27764,3.10078,-9.36934,-5.9204,5.249,1.5259,159.8,-6.5,8.0,1.27764,-3.10078,9.36934,-5.9204,-5.249,1.5259,-339.8,-6.5,8.0,-1837,1515,18484,30.55
1588,2026-03-06T18:47:36.336000,18:47:36.336,0.76084,3.47402,-9.39805,0.1831,-8.2397,-1.8921,159.7,-6.6,7.9,0.76084,-3.47402,9.39805,0.1831,8.2397,-1.8921,-339.7,-6.6,7.9,-1930,1479,18528,30.61
